symbol,entry_time,exit_time,qty,entry_price,exit_price,pnl,reason
MES,2025-04-04 14:25:00-04:00,2025-04-04 15:10:00-04:00,-1,5143.4375,5149.4375,-31.0,stop
MES,2025-04-04 15:15:00-04:00,2025-04-04 15:20:00-04:00,-1,5143.0,5149.0,-31.0,stop
MES,2025-04-04 15:25:00-04:00,2025-04-04 15:30:00-04:00,-1,5162.125,5168.125,-31.0,stop
MES,2025-04-04 15:35:00-04:00,2025-04-04 15:40:00-04:00,-1,5179.625,5174.0625,26.8125,signal
MES,2025-04-07 09:30:00-04:00,2025-04-07 09:45:00-04:00,-1,4931.0625,4937.0625,-31.0,stop
MES,2025-04-07 09:50:00-04:00,2025-04-07 09:55:00-04:00,-1,4948.9375,4954.9375,-31.0,stop
MES,2025-04-07 10:00:00-04:00,2025-04-07 10:05:00-04:00,-1,5003.5625,5009.5625,-31.0,stop
MES,2025-04-07 10:35:00-04:00,2025-04-07 10:40:00-04:00,-1,5017.375,5023.375,-31.0,stop
MES,2025-04-07 12:05:00-04:00,2025-04-07 12:10:00-04:00,-1,5026.1875,5032.1875,-31.0,stop
MES,2025-04-07 12:15:00-04:00,2025-04-07 12:20:00-04:00,-1,5020.125,5026.125,-31.0,stop
MES,2025-04-07 13:00:00-04:00,2025-04-07 13:10:00-04:00,-1,5028.3125,5034.3125,-31.0,stop
MES,2025-04-08 13:00:00-04:00,2025-04-08 13:05:00-04:00,-1,5122.9375,5128.9375,-31.0,stop
MES,2025-04-08 13:10:00-04:00,2025-04-08 13:15:00-04:00,-1,5098.8125,5104.8125,-31.0,stop
MES,2025-04-08 13:20:00-04:00,2025-04-08 13:35:00-04:00,-1,5098.9375,5104.9375,-31.0,stop
MES,2025-04-08 13:40:00-04:00,2025-04-08 13:45:00-04:00,-1,5118.5625,5124.5625,-31.0,stop
MES,2025-04-08 13:50:00-04:00,2025-04-08 13:55:00-04:00,-1,5105.4375,5111.4375,-31.0,stop
MES,2025-04-08 14:00:00-04:00,2025-04-08 14:30:00-04:00,-1,5114.0,5120.0,-31.0,stop
MES,2025-04-08 14:35:00-04:00,2025-04-08 14:45:00-04:00,-1,5079.0625,5085.0625,-31.0,stop
