entry_time,exit_time,qty,entry_price,exit_price,pnl,reason
2025-06-06 11:20:00-04:00,2025-06-06 11:30:00-04:00,1,5996.4375,6000.3125,18.375,signal
2025-06-09 10:05:00-04:00,2025-06-09 11:30:00-04:00,1,6006.5625,6008.5,8.6875,signal
2025-06-10 10:00:00-04:00,2025-06-10 11:30:00-04:00,1,6021.0625,6015.0625,-31.0,stop
2025-06-11 10:05:00-04:00,2025-06-11 11:30:00-04:00,1,6050.875,6055.625,22.75,signal
2025-06-13 10:00:00-04:00,2025-06-13 10:40:00-04:00,-1,5994.9375,6000.9375,-31.0,stop
2025-06-13 10:45:00-04:00,2025-06-13 10:50:00-04:00,-1,5988.9375,5994.9375,-31.0,stop
2025-06-13 10:55:00-04:00,2025-06-13 11:05:00-04:00,-1,6001.5,6007.5,-31.0,stop
2025-06-13 11:10:00-04:00,2025-06-13 11:20:00-04:00,-1,6005.5,6011.5,-31.0,stop
2025-06-13 11:25:00-04:00,2025-06-13 11:30:00-04:00,-1,6014.125,6020.125,-31.0,stop
2025-06-17 10:40:00-04:00,2025-06-17 11:10:00-04:00,-1,6017.0,6023.0,-31.0,stop
2025-06-17 11:15:00-04:00,2025-06-17 11:30:00-04:00,-1,6023.0,6014.3125,42.4375,signal
2025-06-19 10:00:00-04:00,2025-06-19 10:15:00-04:00,-1,5978.9375,5984.9375,-31.0,stop
2025-06-19 10:20:00-04:00,2025-06-19 11:10:00-04:00,-1,5983.3125,5989.3125,-31.0,stop
2025-06-19 11:15:00-04:00,2025-06-19 11:30:00-04:00,-1,5987.25,5981.75,26.5,signal
2025-06-23 11:00:00-04:00,2025-06-23 11:30:00-04:00,1,6044.0625,6038.0625,-31.0,stop
2025-06-24 10:15:00-04:00,2025-06-24 11:30:00-04:00,1,6119.25,6134.25,74.0,signal
2025-06-25 10:40:00-04:00,2025-06-25 11:00:00-04:00,1,6154.3125,6148.3125,-31.0,stop
2025-06-25 11:05:00-04:00,2025-06-25 11:30:00-04:00,1,6147.875,6141.875,-31.0,stop
2025-06-26 10:05:00-04:00,2025-06-26 11:30:00-04:00,1,6169.25,6177.125,38.375,signal
2025-06-30 10:10:00-04:00,2025-06-30 10:20:00-04:00,1,6240.0625,6234.0625,-31.0,stop
2025-06-30 10:25:00-04:00,2025-06-30 10:35:00-04:00,1,6239.5625,6233.5625,-31.0,stop
2025-06-30 10:40:00-04:00,2025-06-30 11:30:00-04:00,1,6234.0625,6238.5,21.1875,signal
2025-07-01 10:00:00-04:00,2025-07-01 10:40:00-04:00,1,6243.25,6237.25,-31.0,stop
2025-07-01 10:45:00-04:00,2025-07-01 11:05:00-04:00,1,6237.1875,6231.1875,-31.0,stop
2025-07-01 11:10:00-04:00,2025-07-01 11:30:00-04:00,1,6231.8125,6245.25,66.1875,signal
2025-07-04 11:15:00-04:00,2025-07-04 11:30:00-04:00,-1,6286.8125,6288.6875,-10.375,signal
2025-07-08 10:00:00-04:00,2025-07-08 10:30:00-04:00,-1,6272.9375,6278.9375,-31.0,stop
2025-07-08 10:35:00-04:00,2025-07-08 11:30:00-04:00,-1,6279.75,6269.125,52.125,signal
2025-07-09 10:05:00-04:00,2025-07-09 10:25:00-04:00,1,6309.0,6303.0,-31.0,stop
2025-07-09 10:30:00-04:00,2025-07-09 10:35:00-04:00,1,6296.3125,6290.3125,-31.0,stop
2025-07-09 10:40:00-04:00,2025-07-09 10:45:00-04:00,1,6290.25,6284.25,-31.0,stop
2025-07-11 11:10:00-04:00,2025-07-11 11:20:00-04:00,-1,6295.0625,6301.0625,-31.0,stop
2025-07-11 11:25:00-04:00,2025-07-11 11:30:00-04:00,-1,6296.0625,6299.375,-17.5625,signal
2025-07-14 10:25:00-04:00,2025-07-14 11:00:00-04:00,-1,6293.1875,6299.1875,-31.0,stop
2025-07-14 11:05:00-04:00,2025-07-14 11:25:00-04:00,-1,6297.25,6303.25,-31.0,stop
2025-07-16 10:20:00-04:00,2025-07-16 10:50:00-04:00,-1,6286.6875,6292.6875,-31.0,stop
2025-07-16 10:55:00-04:00,2025-07-16 11:00:00-04:00,-1,6281.6875,6287.6875,-31.0,stop
2025-07-16 11:05:00-04:00,2025-07-16 11:10:00-04:00,-1,6288.75,6294.75,-31.0,stop
2025-07-16 11:15:00-04:00,2025-07-16 11:30:00-04:00,-1,6278.1875,6264.3125,68.375,signal
2025-07-17 10:25:00-04:00,2025-07-17 11:30:00-04:00,1,6313.1875,6327.3125,69.625,signal
2025-07-22 10:50:00-04:00,2025-07-22 10:55:00-04:00,-1,6331.375,6337.375,-31.0,stop
2025-07-22 11:00:00-04:00,2025-07-22 11:30:00-04:00,-1,6335.4375,6335.5625,-1.625,signal
2025-07-23 10:25:00-04:00,2025-07-23 11:30:00-04:00,1,6362.6875,6364.5,8.0625,signal
2025-07-24 10:05:00-04:00,2025-07-24 10:10:00-04:00,1,6406.125,6400.125,-31.0,stop
2025-07-24 10:15:00-04:00,2025-07-24 11:30:00-04:00,1,6400.375,6410.875,51.5,signal
2025-07-25 10:10:00-04:00,2025-07-25 11:30:00-04:00,1,6407.75,6413.8125,29.3125,signal
2025-07-28 10:00:00-04:00,2025-07-28 11:15:00-04:00,1,6428.875,6422.875,-31.0,stop
2025-07-28 11:20:00-04:00,2025-07-28 11:30:00-04:00,1,6421.0625,6424.5,16.1875,signal
2025-07-30 10:00:00-04:00,2025-07-30 10:15:00-04:00,-1,6408.0625,6414.0625,-31.0,stop
2025-07-30 10:20:00-04:00,2025-07-30 11:30:00-04:00,-1,6415.8125,6405.0625,52.75,signal
2025-07-31 10:10:00-04:00,2025-07-31 10:20:00-04:00,1,6445.1875,6439.1875,-31.0,stop
2025-07-31 10:25:00-04:00,2025-07-31 10:35:00-04:00,1,6440.9375,6434.9375,-31.0,stop
2025-07-31 10:40:00-04:00,2025-07-31 10:45:00-04:00,1,6436.4375,6430.4375,-31.0,stop
2025-07-31 10:50:00-04:00,2025-07-31 10:55:00-04:00,1,6428.5625,6422.5625,-31.0,stop
2025-07-31 11:00:00-04:00,2025-07-31 11:10:00-04:00,1,6421.1875,6415.1875,-31.0,stop
2025-07-31 11:15:00-04:00,2025-07-31 11:30:00-04:00,1,6406.4375,6415.75,45.5625,signal
