entry_time,exit_time,qty,entry_price,exit_price,pnl,reason
2025-07-10 09:30:00-04:00,2025-07-10 09:45:00-04:00,1,6306.375,6300.375,-31.0,stop
2025-07-10 09:50:00-04:00,2025-07-10 10:00:00-04:00,1,6301.625,6298.3125,-17.5625,signal
2025-07-14 10:00:00-04:00,2025-07-14 10:15:00-04:00,-1,6289.0,6295.0,-31.0,stop
2025-07-14 10:20:00-04:00,2025-07-14 11:00:00-04:00,-1,6296.5625,6297.9375,-7.875,signal
2025-07-15 09:35:00-04:00,2025-07-15 09:40:00-04:00,1,6330.4375,6324.4375,-31.0,stop
2025-07-15 09:45:00-04:00,2025-07-15 09:55:00-04:00,1,6324.0,6318.0,-31.0,stop
2025-07-16 09:35:00-04:00,2025-07-16 12:25:00-04:00,-1,6297.125,6276.1875,103.6875,signal
2025-07-17 10:15:00-04:00,2025-07-17 10:20:00-04:00,1,6319.3125,6313.3125,-31.0,stop
2025-07-17 10:25:00-04:00,2025-07-17 12:55:00-04:00,1,6313.1875,6328.25,74.3125,signal
2025-07-18 09:30:00-04:00,2025-07-18 09:50:00-04:00,1,6349.625,6343.625,-31.0,stop
2025-07-18 09:55:00-04:00,2025-07-18 10:10:00-04:00,1,6345.5625,6339.5625,-31.0,stop
2025-07-18 10:15:00-04:00,2025-07-18 10:20:00-04:00,1,6338.4375,6336.875,-8.8125,signal
2025-07-23 09:30:00-04:00,2025-07-23 09:40:00-04:00,1,6369.9375,6363.9375,-31.0,stop
2025-07-23 09:45:00-04:00,2025-07-23 09:55:00-04:00,1,6361.75,6355.75,-31.0,stop
2025-07-23 10:00:00-04:00,2025-07-23 15:45:00-04:00,1,6356.375,6388.0625,157.4375,signal
2025-07-24 09:50:00-04:00,2025-07-24 10:10:00-04:00,1,6405.875,6399.875,-31.0,stop
2025-07-24 10:15:00-04:00,2025-07-24 12:10:00-04:00,1,6400.375,6405.3125,23.6875,signal
2025-07-28 10:20:00-04:00,2025-07-28 11:10:00-04:00,1,6430.5,6426.875,-19.125,signal
2025-07-29 10:00:00-04:00,2025-07-29 10:40:00-04:00,1,6432.0625,6426.0625,-31.0,stop
2025-07-29 10:45:00-04:00,2025-07-29 10:50:00-04:00,1,6425.3125,6419.3125,-31.0,stop
2025-07-31 10:25:00-04:00,2025-07-31 10:35:00-04:00,1,6440.9375,6434.9375,-31.0,stop
2025-07-31 10:40:00-04:00,2025-07-31 10:45:00-04:00,1,6436.4375,6430.4375,-31.0,stop
2025-07-31 10:50:00-04:00,2025-07-31 10:55:00-04:00,1,6428.5625,6422.5625,-31.0,stop
2025-07-31 12:55:00-04:00,2025-07-31 13:00:00-04:00,1,6430.375,6424.375,-31.0,stop
